,Path,Canonical,Transcript
274,L2_arctic_WAV/ASI_arctic_b0002,y uw g aa t aw t b ay f ay t ih ng ae n d ay th r uw ah p r ih t iy g er l,y uw g aa t aw t b ay f ay t* ih ng ae n d ay t r* uw ah p r ih t* iy g uh l
275,L2_arctic_WAV/ASI_arctic_b0017,eh v r iy th ih ng w ah z w er k ih ng s m uw dh l iy b eh t er dh ae n ay hh ae d ih k s p eh k t ih d,eh v r iy t ih ng w ah z w uh k ih ng s m uw d* l iy b eh t* ah d ae n ay hh ae d ih k s p eh k t ih d
276,L2_arctic_WAV/ASI_arctic_b0038,ih n hh er hh ey s t t uw g eh t ah w ey sh iy hh ae d f ao r g aa t ah n dh iy z th ih ng z,ih n hh r* hh ey s t t uw g eh t* ah v ey sh iy hh ae d f ao g* aa t ah n dh iy s th ih ng s
277,L2_arctic_WAV/ASI_arctic_b0047,s ah p ow z y uw s ao m iy ae t w er k th r uw dh ah w ih n d ow,s ah p ow z y uw s ao m iy ae d w uh k t r* uw d ah w* ih n d* ow
278,L2_arctic_WAV/ASI_arctic_b0057,dh ey hh ae v w ah n p aa p y ah l er s eh n t ah m ah n t th r uw dh ah n uw z p ey p er z,dh ey ae v w ah n p aa p ah l uh s eh n t* ih m ah n t t r* uw dh ah n y uw s p ey p r* z
279,L2_arctic_WAV/ASI_arctic_b0061,s ah m th ih ng ah b aw t ih t s iy m d t uw f ae s ah n ey t hh ih m t uw ch ae l ah n jh hh ih z p r eh z ah n s,s ah m th ih ng ah b ow t ih t s iy m d t uw f ae s ah n ih t hh* ih m t uw ch ae l ah n zh ih z p r eh z ah n s
280,L2_arctic_WAV/ASI_arctic_b0073,w ih dh dh iy z aa r g y ah m ah n t s hh iy k ah n v ih n s t hh ih m s eh l f dh ae t hh iy sh uh d g ow ao n ah l ow n,w* ih d dh iy z aa r g* y ah m ah n s hh iy k ah n s t ih m s eh l dh ae t* hh iy sh uh d g ow ao n ah l ow n
281,L2_arctic_WAV/ASI_arctic_b0081,y uw w er g ow ih ng t uw l iy v ae f t er y uw s ao m iy aa n dh ah r aa k,y uw er g w ih ng t uw l iy w aa f t r* y uw s ao m iy aa n dh ah r ao k
282,L2_arctic_WAV/ASI_arctic_b0089,hh er b y uw t ah f ah l hh eh r w aa z d ah n ah p ih n sh ay n ih ng k oy l z,hh uh b y uw t ah f ah l hh eh w aa z d ah n ah p ih n sh ay n ih ng k oy l s
283,L2_arctic_WAV/ASI_arctic_b0104,sh uw t ih ng p ey n z p ae s t l ay k f l ae sh ih z ah v ih l eh k t r ih s ah t iy th r uw hh ih z b aa d iy,sh uw t ih ng p ey n z p aa s t l ay k f l ae sh ih z ah v ih l eh k t r ih s ah t* iy t r* uw ih z b ao d* iy
284,L2_arctic_WAV/ASI_arctic_b0118,w iy s ao y uh r l ay t ae n d th ao t y uw w uh d ah n t m ay n d ah k ao l,w iy s ao y uh l ay t ae n d t ao t y uw w uh d ah n m ay n d ah k ao l*
285,L2_arctic_WAV/ASI_arctic_b0136,s w ih f t l iy hh ih z ay z m eh zh er d dh ah s ih ch uw ey sh ah n,s w ih f l iy hh ih z ay z m eh zh er dh ah s ih ch uw ey sh ah n
286,L2_arctic_WAV/ASI_arctic_b0141,ih t w ah z b iy t ih ng ae n d w ey t ih ng ih n dh ah ae m b uh sh ah v dh ow z b l ae k p ih t s,ih t w ah z b iy t* ih ng ae n d w* ey t* ih ng ih n dh ah ae m b uh sh ah v dh ow z b l ae p ih t s
287,L2_arctic_WAV/ASI_arctic_b0158,sh iy ow b ey d sh r ih ng k ih ng b ae k w ih dh dh ah b ey b iy ih n hh er aa r m z,sh iy ow b ey d sh r ih ng g ih ng b ae k w ih dh dh ah b ey b iy ih n r* aa m s
288,L2_arctic_WAV/ASI_arctic_b0160,ih t w ah z ow v er w eh n hh iy m ey d hh ih z w ey th r uw dh ah r ih ng ah v s p eh k t ey t er z,ih d* w ah z ow w er w eh n iy m ey d* hh ih z w* ey th r* uw dh ah r* ey ng ah v s p eh k t ey t er s
289,L2_arctic_WAV/ASI_arctic_b0171,hh iy ch ey n jh d hh ih z s iy t f ao r ah s t iy m er r iy k l ay n ih ng ch eh r,iy ch ey zh ih z s iy d f ao r* ah s t iy m ah r* iy k l ay n ih ng ch eh r*
290,L2_arctic_WAV/ASI_arctic_b0197,dh ah p l ae n t er z aa r ao l r eh d iy k ah n s ih d er ih ng dh ah m ae t er,d ah p l aa n t ah z aa r* ao l r* eh d* iy k aa n s ih d* er ih ng dh ah m ay t* er
291,L2_arctic_WAV/ASI_arctic_b0215,ih t ih z ah p r ih t iy g uh d p r aa p er t iy ah n d w er th m ao r dh ah n dh ae t,ih t* ih z ah p r ih t iy g uh d p r aa p r* d iy ah n d w uh t m ao r dh ah n d ae t
292,L2_arctic_WAV/ASI_arctic_b0315,ah n d dh ih s w ah z dh eh r s ow l k aa n v er s ey sh ah n th r uw aw t dh ah m iy l,ah n d dh ih s w ah z z eh s ow l k aa n w ah z ey sh ah n t r* uw aw d ah m iy l
293,L2_arctic_WAV/ASI_arctic_b0317,hh iy d ih d n aa t b ih l iy v ih n dh ah b er n ih ng ah v d ey l ay t f ao r s ah ch ah l ah g zh er iy,hh iy d* ih d* n aa t b ih l iy ih n dh ah b uh n ih ng ah v d ey l ay t f ao r s ah ch ah l ah g zh r* iy
294,L2_arctic_WAV/ASI_arctic_b0321,ih n s t eh d hh iy er ay v d ao n dh ah n ay t ah v dh ah s eh k ah n d ey,ih n s eh d hh iy ah r* ay v d ao n dh ah n ay t ah v dh ah s eh k ah n d ey
295,L2_arctic_WAV/ASI_arctic_b0371,y iy l d y er s eh l f t ah dh ah w ao t er z dh ae t er r ih p ih ng ae n d t eh r ih ng ae t y uw,y iy l d y uw er s eh l f t* ah dh ah w ao t* ah z z ae t er r* ih p ih ng ae n d t eh r ih ng ae t y uw
296,L2_arctic_WAV/ASI_arctic_b0396,dh ah p ey n f r ah m m ay hh er t n iy w ah z ae g ah n ay z ih ng,dh ah p r* ey n f r ah m m ay hh uh t n iy w ah z ae g ah n ay z ih ng
297,L2_arctic_WAV/ASI_arctic_b0411,hh iy g ey v n ow r iy z ah n b ah t hh ih z m ow t ih v w ao z aa b v iy ah s ih n ah f,hh iy g ey v n ow r* iy z ah n b ah t* hh ih z m ow t* ih w ao z aa v iy ah s ih n ah f
298,L2_arctic_WAV/ASI_arctic_b0433,w iy er k uh k ih ng aa n dh ah k ow l s t ow v ah n d ao n dh iy oy l b er n er z,w* iy er k uw k ih ng aa n dh ah k ow l s t ow v ah n d ao n dh iy oy l b uh n er s
299,L2_arctic_WAV/ERMS_arctic_a0003,f r er dh ah t w eh n t iy ah th t ay m dh ae t iy v n ih ng dh ah t uw m eh n sh uh k hh ae n z,f r er dh ah t w eh n t iy ah th t ay m d ae t iy b* iy n ih ng d ah t uw m eh ng sh uh k hh ae n s
300,L2_arctic_WAV/ERMS_arctic_a0005,w ih l w iy eh v er f er g eh t ih t,w ih l w iy eh v er f er g eh t ih t
301,L2_arctic_WAV/ERMS_arctic_a0006,g aa d b l eh s ah m ay hh ow p ay l g ow ao n s iy ih ng dh eh m f er eh v er,g aa d b l eh s ah m ay hh ow p ay l g ow ow* n s iy ih ng d eh m f er eh v er
302,L2_arctic_WAV/ERMS_arctic_a0007,ah n d y uw ao l w iy z w aa n t t ah s iy ih t ih n dh ah s uh p er l ah t ih v d ih g r iy,ah n d y ow ao l w iy z w aa n t n ah s iy ih t ih n dh ey* s uh p er l ah t ih v d ih g r iy
303,L2_arctic_WAV/ERMS_arctic_a0008,g ae d y uh r l eh t er k ey m jh ah s t ih n t ay m,g ae d y uh r l eh t er k ey m y ah s t iy n t ay m
304,L2_arctic_WAV/ERMS_arctic_a0010,ay m p l ey ih ng ah s ih ng g ah l hh ae n d ih n w ah t l uh k s l ay k ah l uw z ih ng g ey m,ay m p l ey ih ng ah s iy ng g ah l hh aa* n d ih ng w ah t l uh k s l ay k ah l uw s ih ng g ey m
305,L2_arctic_WAV/ERMS_arctic_a0011,ih f ay eh v er n iy d ih d ah f ay t er ih n m ay l ay f ay n iy d w ah n n aw,ih f ay eh b* er n iy d ih d ah f ay t er ih ng m ay l ay f ay n iy d w ah n n aw
306,L2_arctic_WAV/ERMS_arctic_a0013,hh iy w ah z ah hh eh d sh ao r t er dh ae n hh ih z k ah m p ae n y ah n ah v ao l m ow s t d eh l ah k ah t f ah z iy k,hh iy w ah s ah hh eh d ch ao r t er d ae n hh ih s k ah m p ae n y ah n ah v ao l m ow s t d eh l ah k ey t f f iy s iy k
307,L2_arctic_WAV/ERMS_arctic_a0018,dh eh r w ah z ah ch ey n jh n aw,d eh r w ah s ah ch ey n jh n aw
308,L2_arctic_WAV/ERMS_arctic_a0019,ay f aa l ow d dh ah l ay n ah v dh ah p r ah p ow z d r ey l r ow d l uh k ih ng f er ch ae n s ah z,ay f ao l ow err d ah l ay n ah v d ah p r ah p ow s r ey r ow d l uh k ih ng f er ch ae n s ah s
309,L2_arctic_WAV/ERMS_arctic_a0020,k l ah b z ah n d b ao l z ah n d s ih t iy z g r uw t uw b iy ow n l iy m eh m er r iy z,k* l ah b s ah n d b ao l z ah n d s iy t iy z g r uw t uw b iy ow n l iy m eh m ow r iy s
310,L2_arctic_WAV/ERMS_arctic_a0021,ih t f eh r l iy k l ah b d m iy ih n t uw r eh k ah g n ay z ih ng ih t,ih t f eh l iy k l aa* b d m iy iy n t uw r eh k ah g n ay s ih ng ih t
311,L2_arctic_WAV/ERMS_arctic_a0022,hh aa r d l iy w er aa r p l ae n z m ey d p ah b l ih k b ih f ao r w iy w er m eh t b ay p aw er f ah l aa p ah z ih sh ah n,hh aa d l iy w er aa r p l ae n s m ey d p ah b l ih k b ih f ao w iy w er m eh t b ay p aw er f ah l* aa p ah s iy sh ah n
312,L2_arctic_WAV/ERMS_arctic_a0023,ah k aa m b ah n ey sh ah n ah v k ah n ey d iy ah n k ae p ah t ah l k w ih k l iy ao r g ah n ay z d ah n d p ah t ih sh ah n d f r er dh ah s ey m p r ih v ih l ah jh ah z,ah k aa m b iy n ey sh ah ng ah v k ah n ey d iy ah n k ae p ih t ah k w ih k l iy ao r g ah n ay s t ah n d p ah t iy sh ah n d f r er dh ah s ey m p r ih v ih l ah sh ah s
313,L2_arctic_WAV/ERMS_arctic_a0024,ih t w ah z m ay r ih p ao r t s f r ah m dh ah n ao r th hh w ih ch ch iy f l iy ih n d uw s t p iy p ah l t ih b ay,ih t w ah s m ay r ih p ao r t s f r ah m dh ah n ao r t hh w iy ch ch iy f l iy ih n d uw s t p iy p ah l t ih b ay
314,L2_arctic_WAV/ERMS_arctic_a0025,ay w ah z ah b aw t t uw d uw dh ih s hh w eh n k uw l er jh ah jh m ah n t p r ih v ey l d,ay w ah s ah b aw t t uw d uw dh iy s hh w eh n k uw l er jh ah jh m ah n t p r ih b ey l t
315,L2_arctic_WAV/ERMS_arctic_a0026,ih t ah k er d t uw m iy dh ae t dh eh r w uh d hh ae v t uw b iy ae n ah k aw n t ih ng,ih t ah k y er d t uw m iy d ae t d eh r w uh d hh aa* b t uw b iy ae n ah k ao n t ih ng
316,L2_arctic_WAV/ERMS_arctic_a0027,t ah m ay s er p r ay z hh iy b iy g ae n t ah sh ow ae k sh ah l ih n th uw z iy ae z ah m ih n m ay f ey v er,t ah m ay s er p r ay s hh iy b iy g aa* n t ah sh ow ae k sh ah l ih n t uw s iy ae s ah m ih n m ay f ae v er
317,L2_arctic_WAV/ERMS_arctic_a0028,r aa b er iy b r ay b er iy f r ao d,r aa b er iy b r ay b er iy f r ao d
318,L2_arctic_WAV/ERMS_arctic_a0029,dh eh r f ao r s ih z w er ao r eh d iy m uw v ih ng ih n t uw dh ah n ao r th k ah n t r iy,d eh r f ao r s ih z w er* ao r eh d iy m uw b* ih ng iy n t uw d ah n ao r t k ah n t r iy
319,L2_arctic_WAV/ERMS_arctic_a0030,ay hh ae d f ey th ih n dh eh m,ay hh ae d f ey t ih n d eh m
320,L2_arctic_WAV/ERMS_arctic_a0031,dh ey w er th r iy hh ah n d er d y aa r d z ah p aa r t,d ey w er t r iy hh aa* n d er d y aa r d s ah p aa r t
321,L2_arctic_WAV/ERMS_arctic_a0032,s ih n s dh eh n s ah m m ih s t ih r iy ah s f ao r s hh ae z b ih n f ay t ih ng ah s ae t eh v er iy s t eh p,s iy n z d eh n s ah m m ih s t ih r iy ah s f ao r s hh ae z b ih n f ay t ih ng ah s ae t eh v er iy s t eh p
322,L2_arctic_WAV/ERMS_arctic_a0036,sh iy t er n d ih n ae t dh ah hh ow t eh l,sh iy t er n t ih n ae t d eh hh ow t eh l
323,L2_arctic_WAV/ERMS_arctic_a0037,ay w ah z dh iy ow n l iy w ah n hh uw r iy m ey n d s ih t ih ng,ay w ah z dh iy ow n l iy w aa* ng hh uw r iy m ey n t s iy t iy ng
324,L2_arctic_WAV/ERMS_arctic_a0038,w ih l hh ae v t ah w aa ch aa r ch ae n s ih z,w ih l hh ae b t ah w aa ch aa r ch ae n s ih s
325,L2_arctic_WAV/ERMS_arctic_a0039,dh ah sh ih p sh uh d b iy ih n w ih dh ih n ah w iy k er t eh n d ey z,d ah sh iy p sh uh d b iy iy ng w ih dh iy ng ah w iy k er t eh n d ey s
326,L2_arctic_WAV/ERMS_arctic_a0040,ay s ah p ow z y uw w ah n d er w ay sh iy ih z k ah m ih ng ah p hh iy r,ay s ah p* ow z y* uw w ah n d er w ay sh iy ih s k ah m ih ng aa* p hh iy r
327,L2_arctic_WAV/ERMS_arctic_a0041,m iy n w ay l ay l g ow aw t t ah b r iy dh ah s p eh l,m iy n w ay l ay l g ow aw t ae z b r iy d ah s p eh l
328,L2_arctic_WAV/ERMS_arctic_a0042,hh aw k uh d hh iy ih k s p l ey n hh ih z p ah z eh sh ah n ah v dh ah s k eh ch,hh aw k uh t hh iy ih k s p l ey n hh ih z p ah s eh sh ah n s ah v d ih s k eh ch
329,L2_arctic_WAV/ERMS_arctic_a0045,hh iy m uw v d ah w ey ae z k w ay ah t l iy eh z hh iy hh ae d k ah m,hh iy m uw p ah w ey ae s k w ay ah t l iy eh s hh iy hh aa* t k ah m
330,L2_arctic_WAV/ERMS_arctic_a0046,dh iy g er l f ey s t hh ih m hh er ay z sh ay n ih ng w ih th s ah d ah n f ih r,d iy g er* l f ey s hh ih m hh er ay s sh ay n ih ng w ih t s ah d ah n f ih r
331,L2_arctic_WAV/ERMS_arctic_a0047,k l ow s b ih s ay d hh ih m g l iy m d dh iy w ay t f ae ng z ah v dh ah w uh l f d ao g,k* l ow s b ih s ay d hh ih m g l iy m d d iy w ay t f aa* ng s ah v d ah w ao l f d ao k
332,L2_arctic_WAV/ERMS_arctic_a0048,hh iy l uh k t ae t dh ah hh ae ng k er ch iy f m ao r k l ow s l iy,hh iy l uh k t ae t d ah hh aa* n k er ch iy f m ao r k l ow s l iy
333,L2_arctic_WAV/ERMS_arctic_a0051,dh ah l ey s w ah z ah v ah d eh l ah k ah t ay v er iy k ah l er f ey n t l iy t ih n t ih d w ih th y eh l ow,d ah l ey s w aa* s ah v ah d eh l ah k ah t ay b* er iy k ao l er f ey n t l iy t iy n t ih d w ih t y eh l ow
334,L2_arctic_WAV/ERMS_arctic_a0052,ih t w ah z ah k y uh r iy ah s k ow ih n s ih d ah n s,ih t w ah s ah k y uh r iy ah s k ao ih n s iy d ah n s
335,L2_arctic_WAV/ERMS_arctic_a0053,s ah d ah n l iy hh ih z f ih ng g er z k l ow z d t ay t l iy ow v er dh ah hh ae ng k er ch iy f,s ah d ah n l iy hh ih s f iy ng g er s k l ow s t ay t l iy ow b* er d ah hh* aa* ng k er ch iy f
336,L2_arctic_WAV/ERMS_arctic_a0054,dh eh r w ah z n ah th ih ng aa n dh ah r aa k,d eh r w ah s n ah t ih ng aa n d eh* r aa k
337,L2_arctic_WAV/ERMS_arctic_a0058,ay k ey m f r er ih n f er m ey sh ah n m ao r aw t ah v k y uh r iy aa s ah t iy dh ae n eh n iy th ih ng eh l s,ay k ey m f r er ih n f er m ey sh ah n m ao r aw t k y uh r iy aa s ah t iy d ae ng eh n iy t ih ng eh l s
338,L2_arctic_WAV/ERMS_arctic_a0059,hh ih z ih m ae k y uw l ih t ah p ih r ah n s w ah z g ao n,hh ih s ih m ae k y uw l ih t ah p ih r ah n s w aa* s g ao n
339,L2_arctic_WAV/ERMS_arctic_a0060,eh n iy w ey n ow w ah n s ao hh er l ay k dh ae t,eh n iy w ey n ow w aa* n s ao hh er l ay k d ae t
340,L2_arctic_WAV/ERMS_arctic_a0062,dh ah m eh n s t eh r d ih n t uw iy ch ah dh er r z f ey s,d ah m ae n eh* s t* eh r d iy n t uw iy ch ah dh er r* s f ey s
341,L2_arctic_WAV/ERMS_arctic_a0063,y eh s ih t w ah z ah m ae n hh uw ae s k t ah s t r ey n jh er,jh eh s ih t w aa* s ah m aa* n hh uw ae s k t ah s t r ey n y er
342,L2_arctic_WAV/ERMS_arctic_a0064,dh ah f ao r th ah n d f ih f th d ey z p ae s t w ih dh aw t eh n iy d ih v eh l ah p m ah n t s,d ah f ao r t aa* ng f iy f t d ey s p* ae s t w ih dh aw t eh n iy d eh* b* eh* l ah p m ah n t s
343,L2_arctic_WAV/ERMS_arctic_a0065,dh ey k l ow z d n aw ah n t ih l hh ih z f ih ng g er z w er l ay k k ao r d z ah v s t iy l,d ey k l ow s n aw ah n t iy hh ih s f iy ng g er s w er l ay k k ao r d s ah v s t iy l
344,L2_arctic_WAV/ERMS_arctic_a0067,sh uh r l iy ay w ah l ih k s k y uw z y uw sh iy k r ay d,sh uh r l iy ay w iy l ih k s k* y uw s y uw sh iy k r ay t
345,L2_arctic_WAV/ERMS_arctic_a0071,hh w ah t w ah z dh iy aa b jh eh k t ah v y uh r l ih t ah l s eh n s ey sh ah n,hh w ah t w ah z z eh* aa b jh eh k ah v y uh r l iy t ah l s eh n s ey sh ah n t
346,L2_arctic_WAV/ERMS_arctic_a0073,dh ah p r ah m ow t er z ay z w er hh eh v iy w ih th l ih t ah l p ah f iy b ae g z ah n d er dh eh m,d ah p r ah m ow t er s ay s w er hh* eh b* iy w ih t l iy t ah l f b aa* f iy b aa* g s ah n d er d eh m
347,L2_arctic_WAV/ERMS_arctic_a0075,dh eh r hh ae z b ih n ah ch ey n jh sh iy ih n t er ah p t ih d hh ih m,d eh r hh ae s b iy ng ah ch ey n jh sh iy ih n t er ah p t hh ih m
348,L2_arctic_WAV/ERMS_arctic_a0076,dh ah g r ey ay z f aa l t er d dh ah f l ah sh d iy p ah n d,d ah g r ey d ay s f aa* l t er d d ah f l ah sh d iy p ah n d
349,L2_arctic_WAV/ERMS_arctic_a0077,ih t ih z dh ah f ay er p aa r t l iy sh iy s eh d,ih t ih z dh ah f ay er p aa r t l iy sh iy s eh d
350,L2_arctic_WAV/ERMS_arctic_a0078,dh eh n ah n d ae t s ah p er hh iy t r ay d t ah f ae dh ah m hh er,dh eh n aa* n d ae t s aa* p er hh iy t r ay d t ah f aa* d ao m hh er*
351,L2_arctic_WAV/ERMS_arctic_a0079,ih t w ah z ah l aa r jh k ah n uw,ih t w ah z ah l aa r zh k ah n uw eh*
352,L2_arctic_WAV/ERMS_arctic_a0081,hh w ah t ih f sh iy d ih d n aa t k ah m t ah dh ah r aa k,hh w ah t iy f sh iy d iy d n aa t k ah m t ah d ah r aa k
353,L2_arctic_WAV/ERMS_arctic_a0082,hh ih z f ey s w ah z s t r iy m ih ng w ih th b l ah d,hh ih z f ey w ah s s t r iy m ih ng w iy d b l ah d
354,L2_arctic_WAV/ERMS_arctic_a0085,ah t r ih k ah l ah v f r eh sh b l ah d r ae n ow v er hh ih z f ey s,ah s r iy k ah l ah v f l eh sh b l ah d r aa* n ao b* er hh ih z f ey s
355,L2_arctic_WAV/ERMS_arctic_a0086,d eh th hh ae d k ah m w ih dh t eh r ah b ah l s ah d ah n n ah s,d eh t hh aa* d k aa* m w iy d t eh r ah b ah l s aa* d aa* n n ah s
356,L2_arctic_WAV/ERMS_arctic_a0088,hh iy m ey d sh uh r dh ah t dh ah m ae g ah z iy n w ah z l ow d ah d ah n d r ih z uw m d hh ih z p ae d l ih ng,hh* iy m ey d sh uh r d aa* t d ah m ae g ah s iy n w ah s l ow t aa* n d r ih s iy ah m hh iy s p aa* dh l ih ng
357,L2_arctic_WAV/ERMS_arctic_a0089,dh ah n ay t g l ow w ah z t r eh ch er ah s t ah sh uw t b ay,d eh* n ay t g l ow w ah s t r iy ch er ah s t ah sh uw t b ay
358,L2_arctic_WAV/ERMS_arctic_a0090,dh ah s ih ng ih ng v oy s ah p r ow ch t r ae p ah d l iy,d eh* s iy ng g iy m b oy s ah p r ow* ch r* aa* p ah d l iy
359,L2_arctic_WAV/ERMS_arctic_a0091,hh ih z b l ah d g r uw hh aa t w ih dh r ey jh ae t dh ah th ao t,hh ih s b l ah d g r iy hh aa t w ih d ah r ey ch aa* t dh eh* th ao t
360,L2_arctic_WAV/ERMS_arctic_a0092,hh iy w eh n t d aw n ih n m ih d s t r iy m s er ch ih ng dh ah sh ae d ow z ah v b ow th sh ao r z,hh* iy w eh n t d aw n iy n m iy d s t r iy m s er ch ih ng d ah sh aa* dh ow s ah v b ow* t sh ao r s
361,L2_arctic_WAV/ERMS_arctic_a0093,f ao r ah f uh l m ih n ah t hh iy k r aw ch t ah n d l ih s ah n d,f ao r ah f uw l m iy n ah t hh* iy k r aw ch t aa* n d l iy s ah n d
362,L2_arctic_WAV/ERMS_arctic_a0094,hh iy hh ae d b eh r l iy eh n t er d dh ih s w eh n hh iy s ao dh ah g l ow ah v ah f ay r,hh iy hh* aa* d b eh r l iy eh n t er d d iy s w eh ng hh iy s ow* d eh* g l ow ah v ah f ay r
363,L2_arctic_WAV/ERMS_arctic_a0095,ah b ih g k ae n v ah s t eh n t w ah z dh ah f er s t th ih ng t ah k ah m w ih dh ih n hh ih z v ih zh ah n,ah b iy g k ae n v ah s t eh n t w aa* z dh ah f er s s iy ng t ah k ah m w iy dh iy n hh ih z b ih sh ah n
364,L2_arctic_WAV/ERMS_arctic_a0096,p er hh ae p s sh iy hh ae d ao l r eh d iy m eh t hh er f ey t ah l ih t ah l d iy p er ih n dh ah f ao r ah s t,p* er hh aa* p s sh iy hh* aa* d ao l r eh d iy m eh t hh er f ey t ah l iy t ah l d iy p er ih n dh ah f ao r ah s t
365,L2_arctic_WAV/ERMS_arctic_a0097,dh eh n y uw k ae n er ey n jh y er s eh l f k ah m f er t ah b l iy ah m ah ng dh iy z r ow b z ih n dh ah b ow,d eh n y uw k aa* n er ey n jh jh er s eh l f k ao m f ao t ah b l iy ah m ow* n d iy s r ow b s ih n d eh* b ow
366,L2_arctic_WAV/ERMS_arctic_a0098,sh ae l ay k ae r iy y uw,sh ae l ay k aa* r iy y uw
367,L2_arctic_WAV/ERMS_arctic_a0099,ah m ae d ah n ih ng jh oy p aw n d ih d ih n hh ih z b r ey n,ah m ae d ih ng jh oy p aw n d ih d iy ng hh iy z b r ey ng
368,L2_arctic_WAV/ERMS_arctic_a0100,y uw m ah s t s l iy p hh iy er jh d,jh uw m aa* s s l iy p hh iy er ch
369,L2_arctic_WAV/ERMS_arctic_a0101,y uw y uw w uh d n aa t k iy p dh ah t r uw th f r ah m m iy,y uw y uw w uh d n ow* t k iy p d eh* t r uw t f r ao m m iy
370,L2_arctic_WAV/ERMS_arctic_a0102,hh iy w ih l f aa l ow ah s s uw n,hh iy w ih l f ao l ow aa* s s uw n
371,L2_arctic_WAV/ERMS_arctic_a0103,b ah t dh eh r k ey m n ow p r aa m ah s f er m dh ah b ow ah v dh ah k ah n uw,b aa* t d eh r k ey m n ow p r aa m ah s f er m d ah b aw ow* v d eh* k ah n ow* eh*
372,L2_arctic_WAV/ERMS_arctic_a0104,sh iy w ah z s l iy p ih ng ah n d er hh ih z p r ah t eh k sh ah n ae z s w iy t l iy ae z ah ch ay l d,sh iy w aa* s s l iy p iy ng ah n d er hh ih z p r ah t eh k sh ah ng aa* s s w iy t l iy aa* s ah ch ay l* d
373,L2_arctic_WAV/ERMS_arctic_a0105,ow n l iy ih t ih z s ow w ah n d er f ah l s ow ao l m ow s t ih m p aa s ah b ah l t uw b ih l iy v,ow ng l iy iy t iy s s ow w ao n d er f ah l* s ow ao l m ow s t ih m p* aa s ah b ah l t uw b ih l iy f
374,L2_arctic_WAV/ERMS_arctic_a0106,dh iy ih m ow sh ah n w ih ch sh iy hh ae d s ah p r eh s t b er s t f ao r th n aw ih n ah ch ow k ih ng s aa b,d iy ih m ow sh ah n w iy t sh iy hh ae d s ah p r eh s t b er s t f ao r t n aw ih n ah sh ao k ih ng s aa b
375,L2_arctic_WAV/ERMS_arctic_a0107,ih f y uw ow n l iy k uh d n ow hh aw ay th ae ng k y uw,ih v y uw ow n l iy k uh d n ow hh aw ay th ae k y uw
376,L2_arctic_WAV/ERMS_arctic_a0108,hh iy w ey d ih d ih n t ah dh iy eh jh ah v dh ah w ao t er ah n d b iy g ae n s k r ah b ih ng hh ih m s eh l f,hh iy w ey t ih d ih n t ah d iy ey* zh ah v d eh* w ao t er aa* n b iy g aa* n eh* s k r aa* m b l ih ng hh ih m s eh l f
377,L2_arctic_WAV/ERMS_arctic_a0109,d uw y uw n ow dh ae t y uw aa r sh ey k ih ng m ay k aa n f ah d ah n s ih n y uw,d uw y uw n ow d aa* t y uw r sh sh ey k ih ng m ay k aa n f ah d ah n s ih n jh uw
378,L2_arctic_WAV/ERMS_arctic_a0111,ih n s t eh d hh iy jh oy n d hh er ah n d dh ey ey t l ay k t uw hh ah ng g r iy ch ih l d r ah n,iy n s t eh d hh iy jh oy n d hh er ah n d dh ey ey t l ay k t uw hh aa* ng g r iy ch iy l d r ah n
379,L2_arctic_WAV/ERMS_arctic_a0112,hh iy w ah z w uw n d ih d ih n dh iy aa r m,hh iy w aa* s w uw n d ih d ih n d iy aa r m p
380,L2_arctic_WAV/ERMS_arctic_a0113,ay s ah p ow z y uw p ih k t dh ae t l ih ng g ow ah p ah m ah ng dh iy ih n d iy ah n z,ay s ah p ow s jh uw p iy k t d ae t l iy ng g ow aa* p ah m ao ng d iy iy n d iy ah n s
381,L2_arctic_WAV/ERMS_arctic_a0115,hh iy hh ae d n ow ih k s k y uw z f ao r dh ah f iy l ih ng z w ih ch w er er aw z d ih n hh ih m,hh iy hh aa* d n ow ih k s k* y uw s f ao r d ah f iy l ih n s w ih ch w er er aw s iy ng hh iy m
382,L2_arctic_WAV/ERMS_arctic_a0116,w ah z ih t dh ah r aa n d ih v uw ah v dh ow z hh uw w er s t r ay v ih ng t uw w er k hh ih z r uw ih n,w ah s iy t d ah r eh n d ih b ow s ah f d ow s hh uw w er s s t r ay b* iy n t uw w er k hh ih s r uw iy ng
383,L2_arctic_WAV/ERMS_arctic_a0117,sh iy ae d ah d w ih dh jh eh n y uw w ih n s ih m p ah th iy ih n hh er f ey s ah n d v oy s,sh iy ae t ah d w iy d jh eh n y uw w iy n t s iy m f ah t iy iy ng hh* er* f ey s ah n d v oy s
384,L2_arctic_WAV/ERMS_arctic_a0120,m ay r ay t f uh t f iy l z l ay k dh ae t ah v ah ch ay n iy z d eh b y ah t aa n t,m ay r ay t f uw t f iy l s l ay k dh ae t ah v ah ch ay n iy z d eh b y ah t aa n t
385,L2_arctic_WAV/ERMS_arctic_a0121,dh ey ey t d ih n er ae t dh ah f ih f th ah n d r eh s t ah d f r er t uw aw er z,d ey ey t d iy n er aa* t d ah f iy f t aa* n r eh s t ah d f r er t uw aw er s
386,L2_arctic_WAV/ERMS_arctic_a0122,t uw y er z ah g ow ay g ey v ah p s ih v ah l ih z ey sh ah n f er dh ih s,t uw y er z ah g ow ay g ey b* ah p t s ih v ah l ih s ey sh ah n f er d ih s
